"id","name","parent_id","parent_name","gparent_id"
27282,"Alabama",27281,"States",3008
27283,"Alaska",27281,"States",3008
27284,"Arizona",27281,"States",3008
149,"Arkansas",27281,"States",3008
27286,"California",27281,"States",3008
27287,"Colorado",27281,"States",3008
27288,"Connecticut",27281,"States",3008
27289,"Delaware",27281,"States",3008
27290,"District of Columbia",27281,"States",3008
27291,"Florida",27281,"States",3008
27292,"Georgia",27281,"States",3008
27293,"Hawaii",27281,"States",3008
27294,"Idaho",27281,"States",3008
150,"Illinois",27281,"States",3008
151,"Indiana",27281,"States",3008
27297,"Iowa",27281,"States",3008
27298,"Kansas",27281,"States",3008
152,"Kentucky",27281,"States",3008
27300,"Louisiana",27281,"States",3008
27301,"Maine",27281,"States",3008
27302,"Maryland",27281,"States",3008
27303,"Massachusetts",27281,"States",3008
27304,"Michigan",27281,"States",3008
27305,"Minnesota",27281,"States",3008
153,"Mississippi",27281,"States",3008
154,"Missouri",27281,"States",3008
27308,"Montana",27281,"States",3008
27309,"Nebraska",27281,"States",3008
27310,"Nevada",27281,"States",3008
27311,"New Hampshire",27281,"States",3008
27312,"New Jersey",27281,"States",3008
27313,"New Mexico",27281,"States",3008
27314,"New York",27281,"States",3008
27315,"North Carolina",27281,"States",3008
27316,"North Dakota",27281,"States",3008
27317,"Ohio",27281,"States",3008
27318,"Oklahoma",27281,"States",3008
27319,"Oregon",27281,"States",3008
27320,"Pennsylvania",27281,"States",3008
33504,"Puerto Rico",27281,"States",3008
27322,"Rhode Island",27281,"States",3008
27323,"South Carolina",27281,"States",3008
27324,"South Dakota",27281,"States",3008
193,"Tennessee",27281,"States",3008
27326,"Texas",27281,"States",3008
27328,"Utah",27281,"States",3008
27329,"Vermont",27281,"States",3008
33605,"Virgin Islands",27281,"States",3008
27330,"Virginia",27281,"States",3008
27332,"West Virginia",27281,"States",3008
27331,"Washington",27281,"States",3008
27333,"Wisconsin",27281,"States",3008
27334,"Wyoming",27281,"States",3008
32044,"Midwest",32043,"Census Regions",3008
32045,"Northeast",32043,"Census Regions",3008
32046,"South",32043,"Census Regions",3008
32047,"West",32043,"Census Regions",3008
32062,"Far West",32061,"BEA Regions",3008
32063,"Great Lakes",32061,"BEA Regions",3008
32064,"Mideast",32061,"BEA Regions",3008
32065,"New England",32061,"BEA Regions",3008
32066,"Plains",32061,"BEA Regions",3008
32067,"Rocky Mountain",32061,"BEA Regions",3008
32068,"Southeast",32061,"BEA Regions",3008
32069,"Southwest",32061,"BEA Regions",3008
32851,"Midwest Urban",32849,"BLS Regions",3008
32850,"Northeast Urban",32849,"BLS Regions",3008
32852,"South Urban",32849,"BLS Regions",3008
32853,"West Urban",32849,"BLS Regions",3008
32860,"Population Size Class A (over 1,500,000)",32849,"BLS Regions",3008
32861,"Population Size Class B/C (between 50,000 and 1,500,000)",32849,"BLS Regions",3008
32862,"Population Size Class D (under 50,000)",32849,"BLS Regions",3008
32146,"Atlanta",32071,"Federal Reserve Districts",3008
32147,"Boston",32071,"Federal Reserve Districts",3008
32148,"Chicago",32071,"Federal Reserve Districts",3008
32149,"Cleveland",32071,"Federal Reserve Districts",3008
32150,"Dallas",32071,"Federal Reserve Districts",3008
32151,"Kansas City",32071,"Federal Reserve Districts",3008
32152,"Minneapolis",32071,"Federal Reserve Districts",3008
32153,"New York",32071,"Federal Reserve Districts",3008
32154,"Philadelphia",32071,"Federal Reserve Districts",3008
32155,"Richmond",32071,"Federal Reserve Districts",3008
32156,"San Francisco",32071,"Federal Reserve Districts",3008
133,"St. Louis",32071,"Federal Reserve Districts",3008
32236,"North Central",32233,"Freddie Mac Regions",3008
32234,"Northeast",32233,"Freddie Mac Regions",3008
32235,"Southeast",32233,"Freddie Mac Regions",3008
32237,"Southwest",32233,"Freddie Mac Regions",3008
32238,"West",32233,"Freddie Mac Regions",3008
33835,"Section 1. General Statistics of All Banks in the United States",33833,"Banking and Monetary Statistics, 1914-1941",33060
33837,"Section 2. Assets and Liabilities of All Member Banks",33833,"Banking and Monetary Statistics, 1914-1941",33060
33062,"Production of Commodities",33061,"NBER Macrohistory Database",33060
33063,"Construction",33061,"NBER Macrohistory Database",33060
33064,"Transportation and Public Utilities",33061,"NBER Macrohistory Database",33060
33065,"Prices",33061,"NBER Macrohistory Database",33060
33066,"Stocks of Commodities",33061,"NBER Macrohistory Database",33060
33067,"Distribution of Commodities",33061,"NBER Macrohistory Database",33060
33068,"Foreign Trade",33061,"NBER Macrohistory Database",33060
33069,"Income and Employment",33061,"NBER Macrohistory Database",33060
33070,"Financial Status of Business",33061,"NBER Macrohistory Database",33060
33071,"Savings and Investment",33061,"NBER Macrohistory Database",33060
33072,"Security Markets",33061,"NBER Macrohistory Database",33060
33073,"Volume of Transactions",33061,"NBER Macrohistory Database",33060
33074,"Interest Rates",33061,"NBER Macrohistory Database",33060
33075,"Money and Banking",33061,"NBER Macrohistory Database",33060
33076,"Government and Finance",33061,"NBER Macrohistory Database",33060
33077,"Leading Indicators",33061,"NBER Macrohistory Database",33060
33107,"Component Shares of GDP per Capita (Constant Prices)",33100,"Penn World Table 7.1",33060
33106,"Component Shares of GDP per Capita (Current Prices)",33100,"Penn World Table 7.1",33060
33102,"Exchange Rates",33100,"Penn World Table 7.1",33060
33110,"GDP per Capita (Current Prices)",33100,"Penn World Table 7.1",33060
33112,"Gross Domestic Income, Adjustments for Changes in Terms of Trade",33100,"Penn World Table 7.1",33060
33105,"Openness",33100,"Penn World Table 7.1",33060
33101,"Population",33100,"Penn World Table 7.1",33060
33104,"Price Levels of GDP, Consumption, Government, and Investment",33100,"Penn World Table 7.1",33060
33103,"Purchasing Power Parity",33100,"Penn World Table 7.1",33060
33118,"Purchasing Power Parity Converted GDP",33100,"Penn World Table 7.1",33060
33108,"Ratio of GNP to GDP",33100,"Penn World Table 7.1",33060
33111,"Real GDP per Capita (Constant Prices)",33100,"Penn World Table 7.1",33060
33109,"Real GDP per Capita Relative to U.S.",33100,"Penn World Table 7.1",33060
33113,"Real GDP per Equivalent Adult",33100,"Penn World Table 7.1",33060
33117,"Real GDP per Hour Worked by Employees",33100,"Penn World Table 7.1",33060
33115,"Real GDP per Person Engaged",33100,"Penn World Table 7.1",33060
33116,"Real GDP per Person Counted in Total Employment",33100,"Penn World Table 7.1",33060
33114,"Real GDP per Worker",33100,"Penn World Table 7.1",33060
33403,"Real GDP, Employment and Population Levels",33402,"Penn World Table 9.0",33060
33404,"Current Price GDP, Capital and Total Factor Productivity",33402,"Penn World Table 9.0",33060
33405,"National Accounts-Based Variables",33402,"Penn World Table 9.0",33060
33406,"Exchange Rates and GDP Price Levels",33402,"Penn World Table 9.0",33060
33407,"Shares in Output-side Real GDP at Current Purchasing Power Parities",33402,"Penn World Table 9.0",33060
33408,"Price Levels, Expenditure Categories and Capital",33402,"Penn World Table 9.0",33060
33845,"National Accounts",33839,"A Millennium of Macroeconomic Data for the UK",33060
33843,"Labour, Capital and Productivity",33839,"A Millennium of Macroeconomic Data for the UK",33060
33847,"Wages and Prices",33839,"A Millennium of Macroeconomic Data for the UK",33060
33849,"Financial Markets",33839,"A Millennium of Macroeconomic Data for the UK",33060
33851,"Money and Credit",33839,"A Millennium of Macroeconomic Data for the UK",33060
33853,"Fiscal",33839,"A Millennium of Macroeconomic Data for the UK",33060
33855,"Trade",33839,"A Millennium of Macroeconomic Data for the UK",33060
287,"Australia",158,"By Country",15
286,"Austria",158,"By Country",15
285,"Belgium",158,"By Country",15
284,"Brazil",158,"By Country",15
283,"Canada",158,"By Country",15
282,"China",158,"By Country",15
281,"Denmark",158,"By Country",15
280,"Euro",158,"By Country",15
279,"Finland",158,"By Country",15
278,"France",158,"By Country",15
277,"Germany",158,"By Country",15
274,"Greece",158,"By Country",15
273,"Hong Kong",158,"By Country",15
272,"India",158,"By Country",15
271,"Ireland",158,"By Country",15
276,"Italy",158,"By Country",15
275,"Japan",158,"By Country",15
270,"Malaysia",158,"By Country",15
269,"Mexico",158,"By Country",15
268,"Netherlands",158,"By Country",15
266,"New Zealand",158,"By Country",15
265,"Norway",158,"By Country",15
264,"Portugal",158,"By Country",15
263,"Singapore",158,"By Country",15
262,"South Africa",158,"By Country",15
261,"South Korea",158,"By Country",15
260,"Spain",158,"By Country",15
259,"Sri Lanka",158,"By Country",15
258,"Sweden",158,"By Country",15
257,"Switzerland",158,"By Country",15
267,"Taiwan",158,"By Country",15
254,"Thailand",158,"By Country",15
191,"United Kingdom",158,"By Country",15
192,"Venezuela",158,"By Country",15
32413,"BofA Merrill Lynch Total Bond Return Index Values",32414,"Bond Market Indexes",46
33078,"All Commercial Banks",100,"Commercial Banking",23
33079,"Domestically Chartered Commercial Banks",100,"Commercial Banking",23
33080,"Foreign-Related Institutions",100,"Commercial Banking",23
33081,"Large Domestically Chartered Commercial Banks",100,"Commercial Banking",23
33082,"Small Domestically Chartered Commercial Banks",100,"Commercial Banking",23
93,"United States",83,"Condition of Banks",23
84,"New England Census Division",83,"Condition of Banks",23
85,"Middle Atlantic Census Division",83,"Condition of Banks",23
86,"East North Central Census Division",83,"Condition of Banks",23
87,"West North Central Census Division",83,"Condition of Banks",23
88,"South Atlantic Census Division",83,"Condition of Banks",23
89,"East South Central Census Division",83,"Condition of Banks",23
90,"West South Central Census Division",83,"Condition of Banks",23
91,"Mountain Census Division",83,"Condition of Banks",23
92,"Pacific Census Division",83,"Condition of Banks",23
72,"8th District",64,"8th District Banking Performance",23
65,"Arkansas",64,"8th District Banking Performance",23
66,"Illinois",64,"8th District Banking Performance",23
67,"Indiana",64,"8th District Banking Performance",23
68,"Kentucky",64,"8th District Banking Performance",23
69,"Mississippi",64,"8th District Banking Performance",23
70,"Missouri",64,"8th District Banking Performance",23
71,"Tennessee",64,"8th District Banking Performance",23
32407,"All Commercial Banks",32406,"Commercial and Industrial Loans by Time that Pricing Terms Were Set and by Commitment",32360
32408,"Domestic Banks",32406,"Commercial and Industrial Loans by Time that Pricing Terms Were Set and by Commitment",32360
32409,"Foreign Banks",32406,"Commercial and Industrial Loans by Time that Pricing Terms Were Set and by Commitment",32360
32410,"Large Domestic Banks",32406,"Commercial and Industrial Loans by Time that Pricing Terms Were Set and by Commitment",32360
32411,"Small Domestic Banks",32406,"Commercial and Industrial Loans by Time that Pricing Terms Were Set and by Commitment",32360
32412,"Summary Statistics",32406,"Commercial and Industrial Loans by Time that Pricing Terms Were Set and by Commitment",32360
32362,"All Commercial and Industrial Loans",32361,"Commercial and Industrial Loans Made by All Commercial Banks",32360
32369,"Base Rate of Loans",32361,"Commercial and Industrial Loans Made by All Commercial Banks",32360
32364,"Daily Repricing/Maturity Interval",32361,"Commercial and Industrial Loans Made by All Commercial Banks",32360
32367,"More Than 365 Days Repricing/Maturity Interval",32361,"Commercial and Industrial Loans Made by All Commercial Banks",32360
32368,"Size of Loans",32361,"Commercial and Industrial Loans Made by All Commercial Banks",32360
32366,"31 to 365 Days Repricing/Maturity Interval",32361,"Commercial and Industrial Loans Made by All Commercial Banks",32360
32365,"2 to 30 Days Repricing/Maturity Interval",32361,"Commercial and Industrial Loans Made by All Commercial Banks",32360
32363,"Zero Repricing/Maturity Interval",32361,"Commercial and Industrial Loans Made by All Commercial Banks",32360
32371,"All Commercial and Industrial Loans",32370,"Commercial and Industrial Loans Made by Domestic Banks",32360
32375,"Base Rate of Loans",32370,"Commercial and Industrial Loans Made by Domestic Banks",32360
32372,"Daily Repricing/Maturity Interval",32370,"Commercial and Industrial Loans Made by Domestic Banks",32360
32373,"More Than 365 Days Repricing/Maturity Interval",32370,"Commercial and Industrial Loans Made by Domestic Banks",32360
32374,"Size of Loans",32370,"Commercial and Industrial Loans Made by Domestic Banks",32360
32376,"31 to 365 Days Repricing/Maturity Interval",32370,"Commercial and Industrial Loans Made by Domestic Banks",32360
32377,"2 to 30 Days Repricing/Maturity Interval",32370,"Commercial and Industrial Loans Made by Domestic Banks",32360
32378,"Zero Repricing/Maturity Interval",32370,"Commercial and Industrial Loans Made by Domestic Banks",32360
32380,"All Commercial and Industrial Loans",32379,"Commercial and Industrial Loans Made by Large Domestic Banks",32360
32381,"Base Rate of Loans",32379,"Commercial and Industrial Loans Made by Large Domestic Banks",32360
32382,"Daily Repricing/Maturity Interval",32379,"Commercial and Industrial Loans Made by Large Domestic Banks",32360
32383,"More Than 365 Days Repricing/Maturity Interval",32379,"Commercial and Industrial Loans Made by Large Domestic Banks",32360
32384,"Size of Loans",32379,"Commercial and Industrial Loans Made by Large Domestic Banks",32360
32385,"31 to 365 Days Repricing/Maturity Interval",32379,"Commercial and Industrial Loans Made by Large Domestic Banks",32360
32386,"2 to 30 Days Repricing/Maturity Interval",32379,"Commercial and Industrial Loans Made by Large Domestic Banks",32360
32387,"Zero Repricing/Maturity Interval",32379,"Commercial and Industrial Loans Made by Large Domestic Banks",32360
32389,"All Commercial and Industrial Loans",32388,"Commercial and Industrial Loans Made by Small Domestic Banks",32360
32390,"Base Rate of Loans",32388,"Commercial and Industrial Loans Made by Small Domestic Banks",32360
32391,"Daily Repricing/Maturity Interval",32388,"Commercial and Industrial Loans Made by Small Domestic Banks",32360
32392,"More Than 365 Days Repricing/Maturity Interval",32388,"Commercial and Industrial Loans Made by Small Domestic Banks",32360
32393,"Size of Loans",32388,"Commercial and Industrial Loans Made by Small Domestic Banks",32360
32394,"31 to 365 Days Repricing/Maturity Interval",32388,"Commercial and Industrial Loans Made by Small Domestic Banks",32360
32395,"2 to 30 Days Repricing/Maturity Interval",32388,"Commercial and Industrial Loans Made by Small Domestic Banks",32360
32396,"Zero Repricing/Maturity Interval",32388,"Commercial and Industrial Loans Made by Small Domestic Banks",32360
32398,"All Commercial and Industrial Loans",32397,"Commercial and Industrial Loans Made by U.S. Branches and Agencies of Foreign Banks",32360
32399,"Base Rate of Loans",32397,"Commercial and Industrial Loans Made by U.S. Branches and Agencies of Foreign Banks",32360
